DATA,LOGIN,NOME_INDICADO,NUMERADOR,DENOMINADOR,GRUPO_AGENTE
2024-03-11,Agente_8,Nota de Qualidade,9,6,Grupo_4
2024-09-22,Agente_2,TMA,773,175,Grupo_2
2024-04-07,Agente_20,TMA,908,136,Grupo_3
2024-12-10,Agente_30,Nota de Qualidade,9,3,Grupo_0
2024-10-17,Agente_47,CSAT,97,4,Grupo_3
2024-07-26,Agente_46,CSAT,49,91,Grupo_3
2024-01-02,Agente_23,TMA,464,45,Grupo_2
2024-05-03,Agente_3,Nota de Qualidade,5,7,Grupo_2
2024-10-06,Agente_19,CSAT,43,64,Grupo_1
2024-03-14,Agente_15,Nota de Qualidade,1,2,Grupo_1
2024-06-14,Agente_9,CSAT,87,13,Grupo_4
2024-01-22,Agente_42,TMA,584,34,Grupo_0
2024-06-02,Agente_25,Nota de Qualidade,4,7,Grupo_1
2024-10-21,Agente_28,Nota de Qualidade,8,1,Grupo_2
2024-08-06,Agente_4,CSAT,87,10,Grupo_3
2024-06-05,Agente_10,CSAT,57,25,Grupo_4
2024-08-17,Agente_28,CSAT,73,39,Grupo_1
2024-01-20,Agente_44,Nota de Qualidade,9,3,Grupo_3
2024-02-10,Agente_14,TMA,368,198,Grupo_3
2024-05-27,Agente_5,TMA,597,140,Grupo_1
2024-04-17,Agente_47,CSAT,89,39,Grupo_0
2024-03-24,Agente_14,TMA,252,172,Grupo_0
2024-11-17,Agente_42,CSAT,52,91,Grupo_4
2024-11-04,Agente_19,TMA,233,31,Grupo_0
2024-10-16,Agente_33,Nota de Qualidade,5,4,Grupo_4
2024-11-18,Agente_1,CSAT,72,75,Grupo_2
2024-05-13,Agente_43,TMA,1112,180,Grupo_1
2024-07-25,Agente_15,Nota de Qualidade,9,2,Grupo_3
2024-10-09,Agente_18,TMA,218,95,Grupo_4
2024-09-22,Agente_33,Nota de Qualidade,3,2,Grupo_0
2024-03-13,Agente_48,Nota de Qualidade,4,3,Grupo_4
2024-12-17,Agente_13,TMA,737,68,Grupo_4
2024-02-17,Agente_23,TMA,387,29,Grupo_0
2024-11-21,Agente_27,Nota de Qualidade,3,5,Grupo_0
2024-08-20,Agente_47,Nota de Qualidade,5,7,Grupo_1
2024-04-09,Agente_31,Nota de Qualidade,5,7,Grupo_3
2024-02-28,Agente_36,CSAT,35,58,Grupo_1
2024-09-14,Agente_9,Nota de Qualidade,0,9,Grupo_1
2024-03-05,Agente_48,CSAT,22,52,Grupo_0
2024-03-23,Agente_44,Nota de Qualidade,9,8,Grupo_0
2024-06-02,Agente_47,CSAT,59,18,Grupo_3
2024-09-22,Agente_8,Nota de Qualidade,0,9,Grupo_4
2024-11-04,Agente_23,Nota de Qualidade,6,1,Grupo_1
2024-03-19,Agente_35,Nota de Qualidade,3,5,Grupo_3
2024-11-10,Agente_28,TMA,640,151,Grupo_1
2024-05-29,Agente_28,TMA,745,84,Grupo_4
2024-02-17,Agente_47,Nota de Qualidade,2,5,Grupo_1
2024-09-04,Agente_22,CSAT,99,15,Grupo_2
2024-10-04,Agente_26,CSAT,52,71,Grupo_3
2024-12-21,Agente_30,Nota de Qualidade,4,8,Grupo_0
2024-04-07,Agente_42,TMA,606,78,Grupo_1
2024-01-25,Agente_6,CSAT,11,84,Grupo_3
2024-10-10,Agente_48,TMA,656,57,Grupo_3
2024-10-27,Agente_44,CSAT,66,93,Grupo_1
2024-03-08,Agente_3,Nota de Qualidade,5,9,Grupo_0
2024-01-07,Agente_13,TMA,991,61,Grupo_0
2024-10-31,Agente_41,CSAT,21,38,Grupo_1
2024-05-16,Agente_41,Nota de Qualidade,2,1,Grupo_3
2024-06-12,Agente_9,Nota de Qualidade,2,8,Grupo_0
2024-03-23,Agente_43,Nota de Qualidade,7,6,Grupo_1
2024-05-17,Agente_33,TMA,610,27,Grupo_1
2024-03-13,Agente_25,TMA,1188,140,Grupo_1
2024-08-24,Agente_22,Nota de Qualidade,1,5,Grupo_3
2024-02-15,Agente_8,TMA,1084,126,Grupo_0
2024-04-15,Agente_36,CSAT,25,52,Grupo_3
2024-10-14,Agente_7,Nota de Qualidade,5,5,Grupo_2
2024-09-18,Agente_13,Nota de Qualidade,8,5,Grupo_0
2024-06-24,Agente_6,TMA,840,137,Grupo_3
2024-06-14,Agente_6,Nota de Qualidade,1,3,Grupo_0
2024-05-24,Agente_8,CSAT,18,70,Grupo_2
2024-11-25,Agente_2,TMA,619,80,Grupo_4
2024-10-09,Agente_13,TMA,983,101,Grupo_1
2024-02-23,Agente_16,Nota de Qualidade,2,1,Grupo_3
2024-06-26,Agente_49,Nota de Qualidade,5,3,Grupo_2
2024-08-31,Agente_43,Nota de Qualidade,2,3,Grupo_2
2024-12-06,Agente_21,TMA,618,98,Grupo_0
2024-05-06,Agente_45,Nota de Qualidade,3,5,Grupo_0
2024-09-27,Agente_25,CSAT,18,42,Grupo_1
2024-05-11,Agente_27,Nota de Qualidade,0,4,Grupo_0
2024-04-02,Agente_44,Nota de Qualidade,0,7,Grupo_3
2024-03-13,Agente_13,TMA,658,24,Grupo_3
2024-09-04,Agente_8,Nota de Qualidade,3,5,Grupo_3
2024-12-13,Agente_25,TMA,405,16,Grupo_4
2024-09-29,Agente_1,Nota de Qualidade,5,4,Grupo_3
2024-02-12,Agente_10,CSAT,19,98,Grupo_0
2024-02-10,Agente_16,CSAT,9,52,Grupo_0
2024-06-18,Agente_33,TMA,480,189,Grupo_3
2024-07-30,Agente_18,TMA,1070,36,Grupo_2
2024-06-16,Agente_38,Nota de Qualidade,1,4,Grupo_2
2024-02-08,Agente_17,Nota de Qualidade,4,1,Grupo_2
2024-09-01,Agente_12,CSAT,78,13,Grupo_1
2024-05-30,Agente_4,Nota de Qualidade,0,6,Grupo_4
2024-04-20,Agente_49,CSAT,68,27,Grupo_3
2024-02-16,Agente_22,TMA,1135,74,Grupo_1
2024-03-03,Agente_23,Nota de Qualidade,6,4,Grupo_2
2024-08-12,Agente_28,TMA,498,27,Grupo_3
2024-03-09,Agente_47,Nota de Qualidade,9,1,Grupo_1
2024-10-25,Agente_46,CSAT,74,52,Grupo_0
2024-10-16,Agente_7,TMA,627,102,Grupo_2
2024-10-22,Agente_25,TMA,556,154,Grupo_1
2024-07-21,Agente_14,Nota de Qualidade,4,6,Grupo_0
2024-03-01,Agente_0,TMA,1155,175,Grupo_2
2024-11-13,Agente_27,CSAT,98,96,Grupo_4
2024-11-09,Agente_48,TMA,899,181,Grupo_2
2024-06-09,Agente_46,TMA,694,100,Grupo_4
2024-11-26,Agente_45,Nota de Qualidade,3,2,Grupo_4
2024-01-16,Agente_13,TMA,1050,51,Grupo_4
2024-12-03,Agente_41,Nota de Qualidade,7,6,Grupo_3
2024-04-03,Agente_33,Nota de Qualidade,2,2,Grupo_3
2024-10-30,Agente_30,TMA,367,170,Grupo_4
2024-05-17,Agente_5,CSAT,94,25,Grupo_0
2024-12-03,Agente_48,Nota de Qualidade,9,8,Grupo_4
2024-02-07,Agente_4,TMA,146,175,Grupo_1
2024-05-06,Agente_30,Nota de Qualidade,2,4,Grupo_4
2024-10-01,Agente_36,CSAT,15,2,Grupo_3
2024-06-12,Agente_14,CSAT,22,98,Grupo_3
2024-11-14,Agente_14,Nota de Qualidade,9,1,Grupo_1
2024-03-17,Agente_42,CSAT,21,52,Grupo_1
2024-06-22,Agente_4,TMA,426,193,Grupo_2
2024-12-23,Agente_27,TMA,476,89,Grupo_0
2024-11-16,Agente_32,Nota de Qualidade,1,8,Grupo_0
2024-03-31,Agente_10,CSAT,4,53,Grupo_0
2024-08-25,Agente_42,TMA,800,192,Grupo_3
2024-09-20,Agente_5,TMA,82,115,Grupo_0
2024-06-27,Agente_22,TMA,519,147,Grupo_2
2024-07-27,Agente_39,Nota de Qualidade,1,8,Grupo_2
2024-03-13,Agente_1,Nota de Qualidade,0,2,Grupo_0
2024-04-16,Agente_14,TMA,214,16,Grupo_1
2024-12-10,Agente_22,TMA,927,164,Grupo_2
2024-10-21,Agente_21,CSAT,73,10,Grupo_1
2024-10-10,Agente_8,CSAT,74,57,Grupo_3
2024-12-18,Agente_46,CSAT,29,3,Grupo_2
2024-06-30,Agente_39,Nota de Qualidade,2,9,Grupo_1
2024-02-06,Agente_29,TMA,453,88,Grupo_0
2024-05-16,Agente_15,Nota de Qualidade,7,1,Grupo_3
2024-12-03,Agente_45,TMA,865,151,Grupo_4
2024-02-25,Agente_46,CSAT,29,40,Grupo_4
2024-07-05,Agente_29,CSAT,11,92,Grupo_0
2024-12-06,Agente_44,CSAT,13,1,Grupo_3
2024-09-14,Agente_8,CSAT,67,49,Grupo_3
2024-02-27,Agente_0,TMA,814,173,Grupo_3
2024-12-28,Agente_37,CSAT,63,96,Grupo_3
2024-05-02,Agente_7,TMA,87,169,Grupo_4
2024-07-06,Agente_17,TMA,84,184,Grupo_1
2024-08-17,Agente_26,Nota de Qualidade,3,1,Grupo_3
2024-06-16,Agente_17,CSAT,29,37,Grupo_1
2024-04-23,Agente_31,CSAT,79,53,Grupo_3
2024-09-08,Agente_48,Nota de Qualidade,8,6,Grupo_2
2024-04-16,Agente_31,TMA,432,115,Grupo_2
2024-02-06,Agente_47,CSAT,73,69,Grupo_2
2024-11-30,Agente_44,TMA,160,10,Grupo_3
2024-04-01,Agente_35,Nota de Qualidade,6,7,Grupo_1
2024-01-18,Agente_35,TMA,568,195,Grupo_4
2024-12-19,Agente_20,CSAT,87,78,Grupo_0
2024-03-03,Agente_45,TMA,402,132,Grupo_4
2024-05-29,Agente_31,TMA,772,17,Grupo_3
2024-05-18,Agente_30,CSAT,63,8,Grupo_2
2024-07-04,Agente_36,CSAT,2,58,Grupo_2
2024-07-03,Agente_15,TMA,698,169,Grupo_1
2024-07-23,Agente_45,TMA,1023,58,Grupo_3
2024-09-16,Agente_45,Nota de Qualidade,5,2,Grupo_4
2024-08-01,Agente_13,CSAT,8,46,Grupo_3
2024-09-12,Agente_23,TMA,380,186,Grupo_3
2024-05-14,Agente_24,CSAT,74,29,Grupo_2
2024-03-01,Agente_45,Nota de Qualidade,9,6,Grupo_4
2024-12-28,Agente_34,TMA,344,42,Grupo_0
2024-11-05,Agente_16,TMA,1111,104,Grupo_2
2024-03-28,Agente_45,TMA,142,121,Grupo_4
2024-11-19,Agente_41,CSAT,25,29,Grupo_1
2024-07-25,Agente_44,Nota de Qualidade,8,5,Grupo_2
2024-05-08,Agente_3,CSAT,33,86,Grupo_1
2024-11-06,Agente_10,TMA,363,164,Grupo_2
2024-01-03,Agente_46,Nota de Qualidade,7,8,Grupo_3
2024-08-29,Agente_14,TMA,297,168,Grupo_4
2024-04-30,Agente_29,TMA,938,33,Grupo_1
2024-04-11,Agente_23,CSAT,91,68,Grupo_2
2024-02-07,Agente_1,TMA,1037,32,Grupo_1
2024-12-06,Agente_42,Nota de Qualidade,4,9,Grupo_2
2024-05-12,Agente_33,TMA,960,196,Grupo_2
2024-07-20,Agente_22,TMA,1027,44,Grupo_0
2024-12-13,Agente_30,CSAT,69,87,Grupo_0
2024-01-21,Agente_36,Nota de Qualidade,9,8,Grupo_0
2024-08-29,Agente_12,CSAT,23,10,Grupo_1
2024-04-18,Agente_32,TMA,609,185,Grupo_3
2024-10-29,Agente_6,CSAT,8,50,Grupo_2
2024-03-24,Agente_31,CSAT,68,48,Grupo_4
2024-03-23,Agente_6,CSAT,38,83,Grupo_0
2024-10-17,Agente_41,CSAT,4,84,Grupo_1
2024-03-09,Agente_37,TMA,198,69,Grupo_1
2024-05-08,Agente_43,TMA,726,144,Grupo_1
2024-07-14,Agente_12,Nota de Qualidade,1,3,Grupo_4
2024-05-19,Agente_23,CSAT,68,55,Grupo_4
2024-10-09,Agente_27,CSAT,76,16,Grupo_0
2024-11-07,Agente_31,Nota de Qualidade,5,7,Grupo_4
2024-08-21,Agente_42,CSAT,26,33,Grupo_0
2024-01-23,Agente_17,Nota de Qualidade,4,1,Grupo_4
2024-06-01,Agente_33,TMA,370,61,Grupo_4
2024-10-03,Agente_47,Nota de Qualidade,4,1,Grupo_4
2024-03-01,Agente_33,CSAT,14,84,Grupo_0
2024-11-14,Agente_37,Nota de Qualidade,2,1,Grupo_2
2024-02-21,Agente_0,TMA,1086,114,Grupo_0
2024-12-09,Agente_42,CSAT,4,9,Grupo_2
2024-06-01,Agente_49,TMA,806,39,Grupo_1
2024-08-24,Agente_41,TMA,1041,157,Grupo_1
2024-11-06,Agente_30,Nota de Qualidade,8,3,Grupo_0
2024-10-28,Agente_49,TMA,790,72,Grupo_2
2024-02-01,Agente_0,CSAT,74,81,Grupo_2
2024-02-24,Agente_15,TMA,90,156,Grupo_2
2024-12-17,Agente_38,TMA,266,199,Grupo_1
2024-02-05,Agente_14,Nota de Qualidade,6,5,Grupo_0
2024-04-19,Agente_32,TMA,642,95,Grupo_3
2024-06-25,Agente_22,Nota de Qualidade,7,9,Grupo_2
2024-12-27,Agente_40,Nota de Qualidade,1,2,Grupo_2
2024-11-09,Agente_33,CSAT,94,17,Grupo_3
2024-10-21,Agente_16,CSAT,86,11,Grupo_0
2024-12-01,Agente_24,CSAT,14,30,Grupo_2
2024-04-06,Agente_41,CSAT,94,6,Grupo_0
2024-07-31,Agente_5,Nota de Qualidade,6,7,Grupo_2
2024-11-12,Agente_30,TMA,479,44,Grupo_4
2024-05-16,Agente_4,CSAT,66,92,Grupo_2
2024-01-06,Agente_39,CSAT,78,77,Grupo_4
2024-04-18,Agente_39,CSAT,62,83,Grupo_0
2024-02-04,Agente_29,TMA,483,91,Grupo_2
2024-02-08,Agente_4,CSAT,30,37,Grupo_1
2024-05-29,Agente_11,TMA,546,142,Grupo_1
2024-04-27,Agente_6,Nota de Qualidade,8,3,Grupo_3
2024-09-17,Agente_44,Nota de Qualidade,8,1,Grupo_1
2024-03-27,Agente_12,Nota de Qualidade,2,4,Grupo_4
2024-03-16,Agente_48,TMA,213,161,Grupo_1
2024-11-08,Agente_3,CSAT,38,56,Grupo_1
2024-08-01,Agente_49,CSAT,53,38,Grupo_1
2024-10-11,Agente_41,CSAT,53,19,Grupo_2
2024-08-26,Agente_2,CSAT,93,26,Grupo_3
2024-06-13,Agente_11,CSAT,51,75,Grupo_0
2024-03-27,Agente_0,TMA,290,159,Grupo_3
2024-05-20,Agente_26,Nota de Qualidade,0,7,Grupo_4
2024-06-08,Agente_42,CSAT,60,91,Grupo_2
2024-02-15,Agente_49,Nota de Qualidade,0,9,Grupo_2
2024-04-21,Agente_12,TMA,437,114,Grupo_1
2024-02-14,Agente_16,TMA,742,45,Grupo_1
2024-09-03,Agente_7,CSAT,1,87,Grupo_4
2024-04-13,Agente_31,TMA,632,173,Grupo_2
2024-03-25,Agente_19,Nota de Qualidade,4,1,Grupo_0
2024-05-13,Agente_16,CSAT,26,12,Grupo_3
2024-04-17,Agente_33,CSAT,57,93,Grupo_2
2024-01-18,Agente_34,Nota de Qualidade,5,7,Grupo_0
2024-04-03,Agente_34,CSAT,73,98,Grupo_0
2024-05-29,Agente_37,CSAT,75,96,Grupo_3
2024-09-02,Agente_41,Nota de Qualidade,9,7,Grupo_0
2024-10-15,Agente_23,CSAT,31,33,Grupo_4
2024-07-27,Agente_17,CSAT,81,99,Grupo_0
2024-05-05,Agente_49,Nota de Qualidade,3,5,Grupo_4
2024-08-22,Agente_45,TMA,1051,189,Grupo_0
2024-05-01,Agente_47,Nota de Qualidade,9,3,Grupo_1
2024-05-17,Agente_38,CSAT,0,63,Grupo_0
2024-04-24,Agente_32,Nota de Qualidade,6,6,Grupo_4
2024-06-10,Agente_48,CSAT,49,34,Grupo_0
2024-07-19,Agente_22,CSAT,50,10,Grupo_0
2024-08-21,Agente_24,Nota de Qualidade,9,8,Grupo_0
2024-01-28,Agente_36,CSAT,86,78,Grupo_4
2024-01-11,Agente_26,TMA,268,79,Grupo_0
2024-07-24,Agente_0,CSAT,26,8,Grupo_3
2024-06-15,Agente_20,Nota de Qualidade,0,3,Grupo_3
2024-09-03,Agente_48,TMA,234,90,Grupo_4
2024-02-16,Agente_9,TMA,1140,144,Grupo_1
2024-09-02,Agente_30,CSAT,87,89,Grupo_3
2024-05-06,Agente_43,Nota de Qualidade,2,2,Grupo_2
2024-05-26,Agente_24,CSAT,68,47,Grupo_3
2024-04-27,Agente_19,CSAT,34,30,Grupo_2
2024-05-31,Agente_1,Nota de Qualidade,1,9,Grupo_4
2024-03-12,Agente_47,Nota de Qualidade,7,4,Grupo_1
2024-12-28,Agente_14,CSAT,53,67,Grupo_2
2024-05-16,Agente_27,TMA,603,17,Grupo_2
2024-06-23,Agente_12,CSAT,49,47,Grupo_3
2024-10-15,Agente_49,TMA,786,55,Grupo_2
2024-01-19,Agente_13,CSAT,79,35,Grupo_4
2024-07-13,Agente_49,Nota de Qualidade,8,3,Grupo_4
2024-11-25,Agente_1,TMA,195,43,Grupo_4
2024-06-23,Agente_33,Nota de Qualidade,8,1,Grupo_3
2024-12-19,Agente_34,Nota de Qualidade,2,2,Grupo_1
2024-05-20,Agente_36,Nota de Qualidade,6,5,Grupo_3
2024-09-02,Agente_24,Nota de Qualidade,7,2,Grupo_4
2024-04-02,Agente_47,Nota de Qualidade,7,7,Grupo_3
2024-08-26,Agente_14,CSAT,58,69,Grupo_4
2024-07-23,Agente_11,TMA,349,164,Grupo_0
2024-02-17,Agente_8,CSAT,54,4,Grupo_0
2024-09-01,Agente_30,CSAT,67,72,Grupo_2
2024-11-15,Agente_13,CSAT,69,89,Grupo_1
2024-11-12,Agente_28,Nota de Qualidade,1,5,Grupo_0
2024-10-21,Agente_47,CSAT,39,84,Grupo_4
2024-05-07,Agente_42,TMA,214,16,Grupo_3
2024-12-09,Agente_37,CSAT,22,84,Grupo_3
2024-10-08,Agente_41,Nota de Qualidade,0,3,Grupo_2
2024-01-17,Agente_7,TMA,1181,38,Grupo_3
2024-03-11,Agente_47,TMA,760,181,Grupo_0
2024-09-25,Agente_2,TMA,430,164,Grupo_3
2024-11-20,Agente_1,TMA,972,46,Grupo_0
2024-10-08,Agente_15,CSAT,33,94,Grupo_0
2024-10-31,Agente_18,Nota de Qualidade,3,6,Grupo_1
2024-01-07,Agente_29,TMA,923,169,Grupo_2
2024-11-09,Agente_40,TMA,388,131,Grupo_4
2024-10-31,Agente_15,Nota de Qualidade,5,2,Grupo_0
2024-04-12,Agente_30,CSAT,55,85,Grupo_2
2024-11-04,Agente_27,TMA,308,104,Grupo_4
2024-07-11,Agente_3,CSAT,57,52,Grupo_3
2024-08-28,Agente_9,CSAT,60,17,Grupo_2
2024-03-02,Agente_44,CSAT,90,30,Grupo_2
2024-01-17,Agente_17,CSAT,71,37,Grupo_2
2024-06-19,Agente_46,TMA,469,89,Grupo_3
2024-01-25,Agente_31,TMA,196,80,Grupo_3
2024-09-07,Agente_29,CSAT,63,79,Grupo_2
2024-09-09,Agente_35,CSAT,23,5,Grupo_1
2024-07-25,Agente_8,Nota de Qualidade,2,6,Grupo_0
2024-01-29,Agente_35,Nota de Qualidade,6,4,Grupo_3
2024-04-26,Agente_28,Nota de Qualidade,8,4,Grupo_1
2024-10-08,Agente_15,TMA,1159,188,Grupo_3
2024-05-23,Agente_27,Nota de Qualidade,6,9,Grupo_2
2024-01-25,Agente_20,TMA,96,86,Grupo_1
2024-11-05,Agente_46,TMA,856,117,Grupo_4
2024-06-04,Agente_1,TMA,345,128,Grupo_0
2024-03-13,Agente_45,TMA,279,16,Grupo_0
2024-04-29,Agente_34,Nota de Qualidade,7,9,Grupo_3
2024-11-07,Agente_27,CSAT,73,37,Grupo_0
2024-11-16,Agente_35,CSAT,26,21,Grupo_4
2024-04-02,Agente_30,CSAT,99,43,Grupo_1
2024-03-26,Agente_32,Nota de Qualidade,2,7,Grupo_1
2024-12-01,Agente_22,CSAT,12,53,Grupo_2
2024-12-29,Agente_40,Nota de Qualidade,6,2,Grupo_1
2024-04-27,Agente_16,Nota de Qualidade,8,9,Grupo_3
2024-08-20,Agente_45,Nota de Qualidade,8,5,Grupo_4
2024-07-17,Agente_48,CSAT,29,90,Grupo_2
2024-07-24,Agente_0,CSAT,11,65,Grupo_3
2024-12-04,Agente_41,CSAT,17,85,Grupo_3
2024-05-26,Agente_22,TMA,945,71,Grupo_3
2024-09-27,Agente_47,Nota de Qualidade,7,1,Grupo_0
2024-05-18,Agente_26,TMA,887,18,Grupo_3
2024-06-29,Agente_24,Nota de Qualidade,3,8,Grupo_0
2024-01-30,Agente_31,CSAT,91,15,Grupo_1
2024-02-26,Agente_18,Nota de Qualidade,4,1,Grupo_0
2024-08-19,Agente_23,Nota de Qualidade,8,8,Grupo_3
2024-05-25,Agente_2,TMA,272,103,Grupo_4
2024-02-17,Agente_11,Nota de Qualidade,3,8,Grupo_4
2024-07-12,Agente_34,CSAT,88,71,Grupo_1
2024-08-11,Agente_14,Nota de Qualidade,3,7,Grupo_3
2024-05-15,Agente_16,Nota de Qualidade,5,3,Grupo_0
2024-01-22,Agente_49,Nota de Qualidade,9,3,Grupo_4
2024-01-06,Agente_31,TMA,616,177,Grupo_2
2024-07-22,Agente_6,Nota de Qualidade,5,8,Grupo_3
2024-08-26,Agente_18,Nota de Qualidade,6,2,Grupo_3
2024-07-03,Agente_6,TMA,851,13,Grupo_2
2024-12-25,Agente_4,TMA,256,116,Grupo_4
2024-10-18,Agente_39,TMA,840,158,Grupo_2
2024-11-30,Agente_20,TMA,481,104,Grupo_1
2024-08-07,Agente_47,CSAT,31,79,Grupo_0
2024-04-25,Agente_47,CSAT,56,48,Grupo_0
2024-11-08,Agente_46,Nota de Qualidade,6,6,Grupo_4
2024-02-18,Agente_6,CSAT,94,44,Grupo_2
2024-06-21,Agente_36,Nota de Qualidade,9,4,Grupo_3
2024-03-22,Agente_22,CSAT,89,2,Grupo_3
2024-11-17,Agente_10,TMA,870,52,Grupo_3
2024-11-28,Agente_9,TMA,634,82,Grupo_1
2024-02-14,Agente_20,CSAT,57,48,Grupo_1
2024-11-30,Agente_40,CSAT,4,91,Grupo_3
2024-01-20,Agente_32,Nota de Qualidade,2,3,Grupo_4
2024-08-08,Agente_19,Nota de Qualidade,0,5,Grupo_1
2024-05-02,Agente_32,Nota de Qualidade,2,2,Grupo_1
2024-08-21,Agente_39,TMA,891,114,Grupo_0
2024-08-08,Agente_34,TMA,712,163,Grupo_0
2024-11-18,Agente_33,TMA,129,140,Grupo_4
2024-12-04,Agente_35,TMA,583,50,Grupo_1
2024-01-03,Agente_26,Nota de Qualidade,8,1,Grupo_1
2024-06-30,Agente_18,TMA,237,184,Grupo_2
2024-07-24,Agente_42,TMA,1091,168,Grupo_4
2024-11-15,Agente_4,TMA,70,26,Grupo_4
2024-02-09,Agente_28,TMA,470,133,Grupo_2
2024-02-28,Agente_9,CSAT,94,27,Grupo_2
2024-03-02,Agente_39,Nota de Qualidade,2,7,Grupo_0
2024-05-11,Agente_12,Nota de Qualidade,7,5,Grupo_4
2024-02-29,Agente_28,TMA,409,107,Grupo_4
2024-11-26,Agente_4,CSAT,46,19,Grupo_2
2024-05-01,Agente_11,Nota de Qualidade,8,7,Grupo_3
2024-04-16,Agente_12,Nota de Qualidade,0,3,Grupo_3
2024-04-05,Agente_21,TMA,948,112,Grupo_0
2024-12-12,Agente_39,TMA,103,118,Grupo_3
2024-08-22,Agente_14,Nota de Qualidade,1,6,Grupo_3
2024-03-02,Agente_12,Nota de Qualidade,8,4,Grupo_3
2024-09-12,Agente_0,CSAT,57,2,Grupo_1
2024-02-18,Agente_37,Nota de Qualidade,2,7,Grupo_0
2024-12-13,Agente_42,Nota de Qualidade,3,7,Grupo_2
2024-06-07,Agente_44,TMA,880,103,Grupo_3
2024-05-03,Agente_0,Nota de Qualidade,7,8,Grupo_1
2024-11-12,Agente_10,TMA,354,180,Grupo_3
2024-07-25,Agente_42,Nota de Qualidade,5,8,Grupo_1
2024-02-17,Agente_39,Nota de Qualidade,8,5,Grupo_0
2024-05-15,Agente_21,Nota de Qualidade,6,1,Grupo_3
2024-07-19,Agente_34,CSAT,26,24,Grupo_1
2024-09-06,Agente_43,TMA,81,87,Grupo_4
2024-11-09,Agente_5,CSAT,44,8,Grupo_4
2024-12-22,Agente_27,Nota de Qualidade,2,1,Grupo_1
2024-11-13,Agente_30,CSAT,46,21,Grupo_3
2024-10-21,Agente_7,TMA,566,169,Grupo_3
2024-11-09,Agente_4,Nota de Qualidade,7,9,Grupo_0
2024-07-27,Agente_41,CSAT,44,44,Grupo_0
2024-12-20,Agente_47,CSAT,40,96,Grupo_2
2024-07-29,Agente_43,TMA,239,148,Grupo_0
2024-07-10,Agente_16,CSAT,84,18,Grupo_3
2024-02-13,Agente_37,TMA,86,180,Grupo_2
2024-01-29,Agente_8,Nota de Qualidade,5,1,Grupo_0
2024-02-28,Agente_9,Nota de Qualidade,5,5,Grupo_1
2024-03-11,Agente_19,CSAT,28,9,Grupo_4
2024-04-01,Agente_13,Nota de Qualidade,6,6,Grupo_0
2024-09-21,Agente_13,Nota de Qualidade,6,5,Grupo_0
2024-08-07,Agente_25,CSAT,96,15,Grupo_1
2024-08-02,Agente_28,Nota de Qualidade,8,5,Grupo_3
2024-10-03,Agente_48,CSAT,19,81,Grupo_1
2024-03-04,Agente_26,TMA,1197,13,Grupo_0
2024-12-11,Agente_24,TMA,818,43,Grupo_3
2024-10-18,Agente_15,TMA,355,159,Grupo_2
2024-09-01,Agente_35,CSAT,13,68,Grupo_0
2024-03-02,Agente_33,CSAT,7,67,Grupo_1
2024-11-27,Agente_15,Nota de Qualidade,9,2,Grupo_2
2024-06-18,Agente_32,Nota de Qualidade,6,4,Grupo_4
2024-09-25,Agente_2,Nota de Qualidade,3,9,Grupo_2
2024-09-23,Agente_22,Nota de Qualidade,1,1,Grupo_1
2024-02-23,Agente_10,Nota de Qualidade,6,8,Grupo_2
2024-01-16,Agente_47,CSAT,98,34,Grupo_1
2024-01-08,Agente_17,CSAT,63,68,Grupo_0
2024-04-13,Agente_46,TMA,397,149,Grupo_3
2024-02-28,Agente_40,TMA,877,30,Grupo_4
2024-11-08,Agente_43,TMA,1093,94,Grupo_3
2024-02-09,Agente_28,TMA,1187,98,Grupo_3
2024-08-24,Agente_49,CSAT,80,70,Grupo_3
2024-04-03,Agente_4,CSAT,13,40,Grupo_1
2024-08-09,Agente_23,CSAT,81,30,Grupo_1
2024-07-22,Agente_28,Nota de Qualidade,8,4,Grupo_4
2024-05-17,Agente_28,Nota de Qualidade,0,2,Grupo_1
2024-10-26,Agente_25,TMA,169,159,Grupo_1
2024-07-25,Agente_39,Nota de Qualidade,4,7,Grupo_1
2024-12-01,Agente_2,CSAT,79,22,Grupo_1
2024-03-21,Agente_1,TMA,481,187,Grupo_0
2024-08-05,Agente_24,TMA,1021,54,Grupo_4
2024-01-02,Agente_18,Nota de Qualidade,6,8,Grupo_1
2024-06-26,Agente_39,TMA,807,74,Grupo_4
2024-12-11,Agente_1,Nota de Qualidade,8,8,Grupo_2
2024-10-05,Agente_18,Nota de Qualidade,8,5,Grupo_0
2024-05-25,Agente_0,TMA,1128,55,Grupo_1
2024-11-13,Agente_26,Nota de Qualidade,3,1,Grupo_0
2024-08-11,Agente_44,Nota de Qualidade,8,4,Grupo_0
2024-03-02,Agente_48,Nota de Qualidade,3,4,Grupo_2
2024-10-20,Agente_34,Nota de Qualidade,1,4,Grupo_4
2024-08-26,Agente_40,TMA,1005,97,Grupo_0
2024-07-13,Agente_4,CSAT,54,59,Grupo_3
2024-06-14,Agente_37,CSAT,41,2,Grupo_2
2024-08-09,Agente_3,Nota de Qualidade,1,2,Grupo_3
2024-03-01,Agente_16,Nota de Qualidade,0,6,Grupo_2
2024-05-08,Agente_20,Nota de Qualidade,5,1,Grupo_3
2024-06-21,Agente_47,CSAT,58,86,Grupo_3
